"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00024028","2007-04","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-0.50",",,,W","1014.5",",,,W","877.7",",,,W","3.74",",,,W","4.7",",W","0.0","0","0.0",",0","8",",0","4",",0","0",",0","2",",0","2",",0","0",",0","17",",0","3",",0","8",",0","0",",0","14","","1","","20070407",",,0","20070407","+,,0","20070406",",,0","3","","20070402",",,0","20070429",",,0","-8.3",",0,07,","25",",,0,07,+","38",",,0,06,","11.2",",,0,02,","29.4",",0,29,","3580.8","0","331.4",",0","34.0",",,,0","62",",,,W","37",",,,W","90",",,,W","71",",,,0","7.29",",0","15.14",",,,0","-0.57",",,,0","","","","","260",",X","280",",X","","","","","16.1",",X","21.5",",X","",""
"USW00024028","2007-05","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","4.61","1,,,W","1012.6","1,,,W","878.0","1,,,W","9.67","1,,,W","4.5",",W","20.0","0","20.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","3",",0","8","","","","20070524","+,,0","20070531","+,,0","20070531","+,,0","9","","20070505",",,0","20070512",",,0","1.1",",0,24,+","0",",,0,31,+","0",",,0,31,+","8.1",",,0,05,","33.3",",0,12,","3701.5","0","120.7",",0","27.7",",,,0","55",",,,W","28",",,,W","86",",,,W","0",",,,0","15.09",",0","23.74",",,,0","6.43",",,,0","","","","","280",",X","270",",X","","","","","19.7",",X","26.4",",X","",""
"USW00024028","2007-06","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","7.65","1,,,W","1010.6","1,,,W","877.6","1,,,W","13.58","1,,,W","4.9",",W","125.0","0","105.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","28",",0","12",",0","3","","","","20070608",",,0","20070630","+,,0","20070630","+,,0","9","","20070622",",,0","20070625",",,0","0.0",",0,08,","0",",,0,30,+","0",",,0,30,+","3.0",",,0,22,","39.4",",0,25,","3731.5","0","30.0",",0","6.4",",,,0","47",",,,W","22",",,,W","81",",,,W","0",",,,0","20.83",",0","30.29",",,,0","11.37",",,,0","","","","","280",",X","270",",X","","","","","19.2",",X","24.6",",X","",""
"USW00024028","2007-07","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","13.22",",,,W","1012.7",",,,W","880.4",",,,W","17.61",",,,W","3.9",",W","342.5","0","217.5",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","8","","1","","20070715",",,0","20070731","+,,0","20070731","+,,0","8","","20070727",",,0","20070722","+,,0","13.3",",0,15,","0",",,0,31,+","0",",,0,31,+","7.4",",,0,27,","39.4",",0,22,+","0.0","0","0.0",",0","17.6",",,,0","54",",,,W","27",",,,W","84",",,,W","0",",,,0","25.35",",0","33.85",",,,0","16.85",",,,0","","","","","40",",X","40",",X","","","","","20.1",",X","24.6",",X","",""
"USW00024028","2007-08","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","13.33","1,,,W","1011.6",",,,W","879.1",",,,W","17.20","1,,,W","3.5",",W","524.7","0","182.2",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","22",",0","9","","3","","20070809",",,0","20070831","+,,0","20070831","+,,0","9","","20070817",",,0","20070813",",,0","10.6",",0,09,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,17,","40.0",",0,13,","4.5","0","4.5",",0","35.5",",,,0","60",",,,W","30",",,,W","91",",,,W","0",",,,0","24.07",",0","32.67",",,,0","15.46",",,,0","","","","","10",",X","10",",X","","","","","20.1",",X","27.7",",X","",""
"USW00024028","2007-09","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","6.10","1,,,W","1013.4",",,,W","879.3",",,,W","11.27","1,,,W","3.8",",W","572.7","0","48.0",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","9",",0","9","","1","","20070911",",,0","20070930","+,,0","20070930","+,,0","7","","20070930","+,,0","20070904","+,,0","1.1",",0,11,","0",",,0,30,+","0",",,0,30,+","3.3",",,0,30,+","35.6",",0,04,+","73.0","0","68.5",",0","10.5",",,,0","53",",,,W","26",",,,W","83",",,,W","0",",,,0","17.65",",0","26.40",",,,0","8.90",",,,0","","","","","250",",X","250",",X","","","","","16.1",",X","20.6",",X","",""
"USW00024028","2007-10","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","0.72","1,,,W","1015.4","2,,,W","879.3","2,,,W","5.65","1,,,W","4.4",",W","574.7","0","2.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","17",",0","1",",0","8","","1","","20071028","+,,0","20071031","+,,0","20071031","+,,0","2","","20071020",",,0","20071001",",,0","-4.4",",0,28,+","0",",,0,31,+","0",",,0,31,+","6.4",",,0,20,","32.2",",0,01,","309.8","0","236.8",",0","18.2",",,,0","58",",,,W","30",",,,W","86",",,,W","0",",,,0","10.76",",0","19.83",",,,0","1.68",",,,0","","","","","310",",X","310",",X","","","","","18.3",",X","23.2",",X","",""
"USW00024028","2007-11","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-6.85","2,,,W","1018.8","2,,,W","880.5","2,,,W","-0.26","2,,,W","3.6",",W","574.7","0","0.0",",0","2",",0","0",",0","0",",0","2",",0","1",",0","0",",0","23",",0","2",",0","7",",0","0",",0","3","","","","20071124",",,0","20071122","+,,0","20071120",",,0","","","20071120",",,0","20071119",",,0","-13.3",",0,24,","25",",,0,22,+","43",",,0,20,","1.0",",,0,20,","25.6",",0,19,","743.8","0","434.0",",0","1.3",",,,0","51",",,,W","27",",,,W","77",",,,W","56",",,,0","3.87",",0","12.95",",,,0","-5.22",",,,0","","","","","270",",X","270",",X","","","","","17.4",",X","23.7",",X","",""
"USW00024028","2007-12","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-9.96",",,,W","1019.6","1,,,W","878.1","1,,,W","-7.56",",,,W","3.5",",W","574.7","0","0.0",",0","11",",0","4",",0","0",",0","24",",0","7",",0","10",",0","30",",0","19",",0","0",",0","0",",0","21","","4","","20071212",",,0","20071231",",,0","20071207",",,0","","","20071225",",,0","20071204",",,0","-21.7",",0,12,","279",",,0,31,","107",",,0,07,","9.7",",,0,25,","17.2",",0,04,","1519.2","0","775.4",",0","33.2",",,,0","78",",,,W","65",",,,W","90",",,,W","463",",,,0","-6.68",",0","0.19",",,,0","-13.55",",,,0","","","","","330",",X","290",",X","","","","","16.5",",X","21.5",",X","",""
"USW00024028","2008-01","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-10.93",",,,W","1018.1",",,,W","876.7",",,,W","-7.85",",,,W","4.4",",W","0.0","0","0.0",",0","1",",0","0",",0","0",",0","28",",0","0",",0","11",",0","31",",0","13",",0","0",",0","0",",0","6","","","","20080122","+,,0","20080101",",,0","20080120",",,0","","","20080120",",,0","20080128","+,,0","-23.9",",0,22,+","254",",,0,01,","13",",,0,20,","0.3",",,0,20,","8.9",",0,28,+","2310.7","0","791.5",",0","0.3",",,,0","71",",,,W","56",",,,W","85",",,,W","19",",,,0","-7.20",",0","-0.33",",,,0","-14.07",",,,0","","","","","330",",X","290",",X","","","","","17.9",",X","21.9",",X","",""
"USW00024028","2008-02","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-6.85",",,,W","1015.8",",,,W","876.1",",,,W","-3.75",",,,W","4.6",",W","0.0","0","0.0",",0","7",",0","1",",0","0",",0","4",",0","2",",0","1",",0","28",",0","5",",0","0",",0","0",",0","15","","3","","20080206",",,0","20080215","+,,0","20080214",",,0","","","20080214",",,0","20080229",",,0","-17.8",",0,06,","51",",,0,15,+","66",",,0,14,","4.8",",,0,14,","15.6",",0,29,","2887.1","0","576.4",",0","8.4",",,,0","71",",,,W","47",",,,W","90",",,,W","117",",,,0","-1.54",",0","5.41",",,,0","-8.49",",,,0","","","","","310",",X","330",",X","","","","","17.0",",X","21.0",",X","",""
"USW00024028","2008-03","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-5.65",",,,W","1016.0",",,,W","877.6",",,,W","-0.45",",,,W","4.7",",W","0.0","0","0.0",",0","10",",0","3",",0","0",",0","3",",0","4",",0","0",",0","30",",0","0",",0","1",",0","0",",0","13","","2","","20080307",",,0","20080331","+,,0","20080322",",,0","1","","20080322",",,0","20080301",",,0","-10.0",",0,07,","25",",,0,31,+","104",",,0,22,","5.1",",,0,22,","22.2",",0,01,","3353.9","0","466.8",",0","21.3",",,,0","59",",,,W","31",",,,W","86",",,,W","251",",,,0","3.27",",0","10.72",",,,0","-4.17",",,,0","","","","","290",",X","260",",X","","","","","18.3",",X","25.9",",X","",""
"USW00024028","2008-04","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-3.89","1,,,W","1012.7",",,,W","876.1",",,,W","2.46","1,,,W","5.2",",W","0.0","0","0.0",",0","8",",0","4",",0","0",",0","2",",0","2",",0","0",",0","25",",0","0",",0","9",",0","0",",0","12","","2","","20080401",",,0","20080410",",,0","20080410",",,0","1","","20080410",",,0","20080415",",,0","-8.3",",0,01,","76",",,0,10,","94",",,0,10,","10.4",",,0,10,","29.4",",0,15,","3690.3","0","336.4",",0","32.0",",,,0","54",",,,W","24",",,,W","87",",,,W","135",",,,0","7.12",",0","16.26",",,,0","-2.02",",,,0","","","","","360",",X","360",",X","","","","","18.3",",X","23.2",",X","",""
"USW00024028","2008-05","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","3.98","1,,,W","1010.4",",,,W","875.6",",,,W","8.29","1,,,W","5.6",",W","1.4","0","1.4",",0","15",",0","6",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","15",",0","1",",0","14","","1","","20080503",",,0","20080531","+,,0","20080502",",,0","7","","20080523",",,0","20080518",",,0","-5.6",",0,03,","0",",,0,31,+","10",",,0,02,","20.6",",,0,23,","32.8",",0,18,","3870.2","0","179.9",",0","57.0",",,,0","61",",,,W","36",",,,W","91",",,,W","10",",,,0","12.58",",0","20.34",",,,0","4.81",",,,0","","","","","130",",X","130",",X","","","","","20.6",",X","28.6",",X","",""
"USW00024028","2008-06","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","7.59",",,,W","1011.2",",,,W","877.8",",,,W","12.47",",,,W","4.3",",W","44.8","0","43.4",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","6",",0","11","","1","","20080613",",,0","20080630","+,,0","20080630","+,,0","12","","20080620",",,0","20080630","+,,0","3.3",",0,13,","0",",,0,30,+","0",",,0,30,+","19.8",",,0,20,","35.0",",0,30,+","3908.7","0","38.5",",0","55.2",",,,0","55",",,,W","27",",,,W","87",",,,W","0",",,,0","18.50",",0","27.14",",,,0","9.85",",,,0","","","","","290",",X","300",",X","","","","","19.2",",X","23.7",",X","",""
"USW00024028","2008-07","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","11.54",",,,W","1011.1",",,,W","878.8",",,,W","16.37",",,,W","3.6",",W","223.1","0","178.3",",0","5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","10","","1","","20080712",",,0","20080731","+,,0","20080731","+,,0","10","","20080722",",,0","20080705",",,0","6.7",",0,12,","0",",,0,31,+","0",",,0,31,+","25.9",",,0,22,","38.3",",0,05,","0.5","0","0.5",",0","34.7",",,,0","52",",,,W","23",",,,W","86",",,,W","0",",,,0","24.07",",0","33.56",",,,0","14.57",",,,0","","","","","30",",X","50",",X","","","","","21.9",",X","35.3",",X","",""
"USW00024028","2008-08","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","13.16",",,,W","1012.1",",,,W","879.1",",,,W","16.18",",,,W","3.8",",W","334.2","0","111.1",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","19","","3","","20080828",",,0","20080831","+,,0","20080831","+,,0","9","","20080815",",,0","20080802",",,0","8.3",",0,28,","0",",,0,31,+","0",",,0,31,+","38.6",",,0,15,","38.3",",0,02,","9.7","0","9.2",",0","78.7",",,,0","65",",,,W","36",",,,W","93",",,,W","0",",,,0","21.62",",0","29.38",",,,0","13.86",",,,0","","","","","240",",X","240",",X","","","","","19.2",",X","25.0",",X","",""
"USW00024028","2008-09","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","6.90",",,,W","1017.3",",,,W","882.2",",,,W","10.40",",,,W","3.2",",W","341.4","0","7.2",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","11","","4","","20080930","+,,0","20080930","+,,0","20080930","+,,0","8","","20080901",",,0","20080926","+,,0","1.1",",0,30,+","0",",,0,30,+","0",",,0,30,+","13.7",",,0,01,","31.7",",0,26,+","105.6","0","95.9",",0","42.9",",,,0","65",",,,W","33",",,,W","94",",,,W","0",",,,0","15.38",",0","24.26",",,,0","6.50",",,,0","","","","","300",",X","300","1,X","","","","","25.0",",X","36.2","1,X","",""
"USW00024028","2008-10","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-0.54",",,,W","1019.4",",,,W","882.3",",,,W","4.24",",,,W","3.8",",W","341.4","0","0.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","15",",0","0",",0","7","","1","","20081027",",,0","20081031","+,,0","20081022",",,0","4","","20081012",",,0","20081018","+,,0","-10.6",",0,27,","0",",,0,31,+","0",",T,0,22,","14.0",",,0,12,","27.2",",0,18,+","393.0","0","287.4",",0","22.0",",,,0","59",",,,W","30",",,,W","87",",,,W","0",",T,,0","9.06",",0","18.19",",,,0","-0.07",",,,0","","","","","330",",X","330",",X","","","","","16.5",",X","21.5",",X","",""
"USW00024028","2008-11","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-4.06",",,,W","1018.1",",,,W","879.8",",,,W","0.32",",,,W","4.8",",W","341.4","0","0.0",",0","5",",0","0",",0","0",",0","0",",0","1",",0","0",",0","25",",0","1",",0","3",",0","0",",0","9","","1","","20081124",",,0","20081106",",,0","20081106",",,0","","","20081113",",,0","20081102",",,0","-10.6",",0,24,","0",",T,0,06,","25",",,0,06,","2.3",",,0,13,","26.1",",0,02,","820.8","0","427.8",",0","5.2",",,,0","62",",,,W","36",",,,W","86",",,,W","31",",,,0","4.07",",0","11.93",",,,0","-3.79",",,,0","","","","","300",",X","300",",X","","","","","20.6",",X","27.3",",X","",""
"USW00024028","2008-12","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-11.97",",,,W","1016.9","1,,,W","876.1","1,,,W","-7.15",",,,W","4.3",",W","341.4","0","0.0",",0","4",",0","1",",0","0",",0","5",",0","2",",0","9",",0","31",",0","11",",0","0",",0","0",",0","3","","","","20081215",",,0","20081209","+,,0","20081208",",,0","","","20081202",",,0","20081202",",,0","-25.6",",0,15,","51",",,0,09,+","61",",,0,08,","2.8",",,0,02,","17.8",",0,02,","1537.2","0","716.4",",0","5.1",",,,0","61",",,,W","37",",,,W","83",",,,W","117",",,,0","-4.78",",0","3.66",",,,0","-13.21",",,,0","","","","","300",",X","300",",X","","","","","17.4",",X","21.9",",X","",""
"USW00024028","2009-01","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-10.43",",,,W","1020.1",",,,W","879.9",",,,W","-4.84",",,,W","5.2",",W","0.0","0","0.0",",0","7",",0","3",",0","0",",0","10",",0","4",",0","4",",0","30",",0","7",",0","0",",0","0",",0","7","","2","","20090127","+,,0","20090127",",,0","20090125",",,0","","","20090125",",,0","20090121",",,0","-30.0",",0,27,+","330",",,0,27,","130",",,0,25,","9.7",",,0,25,","20.0",",0,21,","2158.6","0","621.4",",0","23.4",",,,0","57",",,,W","38",",,,W","76",",,,W","364",",,,0","-1.71",",0","6.57",",,,0","-10.00",",,,0","","","","","320",",X","320",",X","","","","","19.7",",X","24.6",",X","",""
"USW00024028","2009-02","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-6.49","3,,,W","1017.1","2,,,W","878.3","2,,,W","-1.80","3,,,W","4.2",",W","0.0","0","0.0",",0","5",",0","0",",0","0",",0","6",",0","1",",0","0",",0","28",",0","2",",0","0",",0","0",",0","7","","1","","20090227",",,0","20090201",",,0","20090213",",,0","","","20090218","+,,0","20090224",",,0","-12.8",",0,27,","51",",,0,01,","36",",,0,13,","2.3",",,0,18,+","20.6",",0,24,","2640.2","0","481.6",",0","6.5",",,,0","62",",,,W","36",",,,W","84",",,,W","61",",,,0","1.13",",0","8.66",",,,0","-6.39",",,,0","","","","","300",",X","300",",X","","","","","17.9",",X","23.2",",X","",""
"USW00024028","2009-03","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-7.65",",,,W","1013.4",",,,W","875.6",",,,W","-0.92",",,,W","4.8",",W","0.0","0","0.0",",0","4",",0","2",",0","0",",0","3",",0","3",",0","0",",0","25",",0","2",",0","6",",0","0",",0","8","","3","","20090310",",,0","20090327","+,,0","20090323",",,0","1","","20090323",",,0","20090322",",,0","-16.7",",0,10,","51",",,0,27,+","99",",,0,23,","14.7",",,0,23,","25.6",",0,22,","3087.5","0","447.3",",0","20.3",",,,0","52",",,,W","28",",,,W","78",",,,W","195",",,,0","3.90",",0","13.15",",,,0","-5.34",",,,0","","","","","290",",X","270",",X","","","","","20.6",",X","26.4",",X","",""
"USW00024028","2009-04","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-0.23",",,,W","1013.5",",,,W","876.7",",,,W","3.75",",,,W","5.3",",W","0.0","0","0.0",",0","11",",0","7",",0","1",",0","4",",0","2",",0","0",",0","11",",0","0",",0","7",",0","0",",0","16","","4","","20090406",",,0","20090405",",,0","20090404",",,0","1","","20090417",",,0","20090423",",,0","-10.0",",0,06,","152",",,0,05,","157",",,0,04,","31.0",",,0,17,","29.4",",0,23,","3417.7","0","330.2",",0","75.8",",,,0","64",",,,W","42",",,,W","88",",,,W","236",",,,0","7.33",",0","14.30",",,,0","0.36",",,,0","","","","","20",",X","20",",X","","","","","19.7",",X","24.1",",X","",""
"USW00024028","2009-05","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","4.34",",,,W","1013.3",",,,W","878.7",",,,W","9.49",",,,W","4.3",",W","18.0","0","18.0",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","2",",0","14","","","","20090514",",,0","20090531","+,,0","20090501",",,0","8","","20090524",",,0","20090519",",,0","1.7",",0,14,","0",",,0,31,+","0",",T,0,01,","7.6",",,0,24,","36.1",",0,19,","3544.2","0","126.5",",0","35.6",",,,0","55",",,,W","31",",,,W","84",",,,W","0",",T,,0","14.84",",0","22.79",",,,0","6.88",",,,0","","","","","230",",X","230",",X","","","","","21.0",",X","29.9",",X","",""
"USW00024028","2009-06","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","10.85",",,,W","1011.2",",,,W","877.6",",,,W","13.80",",,,W","3.6",",W","66.0","0","48.0",",0","21",",0","12",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","4",",0","17","","","","20090608",",,0","20090630","+,,0","20090630","+,,0","19","","20090610",",,0","20090625",",,0","3.3",",0,08,","0",",,0,30,+","0",",,0,30,+","44.5",",,0,10,","33.9",",0,25,","3584.3","0","40.1",",0","151.7",",,,0","66",",,,W","39",",,,W","91",",,,W","0",",,,0","18.60",",0","25.90",",,,0","11.29",",,,0","","","","","290",",X","290",",X","","","","","17.9",",X","24.6",",X","",""
"USW00024028","2009-07","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","12.74",",,,W","1014.5","1,,,W","881.3","1,,,W","16.01",",,,W","3.1",",W","176.1","0","110.1",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","9","","1","","20090730",",,0","20090731","+,,0","20090731","+,,0","15","","20090711",",,0","20090724",",,0","6.7",",0,30,","0",",,0,31,+","0",",,0,31,+","23.4",",,0,11,","37.2",",0,24,","7.2","0","7.2",",0","48.6",",,,0","62",",,,W","33",",,,W","88",",,,W","0",",,,0","21.65",",0","29.81",",,,0","13.50",",,,0","","","","","10",",X","270","1,X","","","","","16.1",",X","24.6","1,X","",""
"USW00024028","2009-08","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","10.94",",,,W","1014.2",",,,W","880.7",",,,W","14.68",",,,W","3.4",",W","263.1","0","87.0",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","9","","2","","20090821",",,0","20090831","+,,0","20090831","+,,0","9","","20090808",",,0","20090822",",,0","6.1",",0,21,","0",",,0,31,+","0",",,0,31,+","11.7",",,0,08,","36.1",",0,22,","14.4","0","7.2",",0","24.3",",,,0","60",",,,W","28",",,,W","89",",,,W","0",",,,0","20.91",",0","29.99",",,,0","11.82",",,,0","","","","","250",",X","230",",X","","","","","16.5",",X","30.8",",X","",""
"USW00024028","2009-09","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","7.49",",,,W","1016.2",",,,W","881.6",",,,W","11.42",",,,W","4.0",",W","303.6","0","40.5",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","4",",0","17","","3","","20090928",",,0","20090930","+,,0","20090930","+,,0","5","","20090912",",,0","20090901",",,0","-0.6",",0,28,","0",",,0,30,+","0",",,0,30,+","6.4",",,0,12,","33.9",",0,01,","81.5","0","67.1",",0","17.9",",,,0","61",",,,W","28",",,,W","88",",,,W","0",",,,0","17.45",",0","26.24",",,,0","8.66",",,,0","","","","","340",",X","340","1,X","","","","","16.5",",X","19.7","1,X","",""
"USW00024028","2009-10","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-1.61",",,,W","1015.5",",,,W","877.9",",,,W","1.86",",,,W","4.6",",W","303.6","0","0.0",",0","13",",0","11",",0","0",",0","7",",0","8",",0","0",",0","16",",0","4",",0","2",",0","0",",0","16","","3","","20091030",",,0","20091030",",,0","20091029",",,0","1","","20091029",",,0","20091018",",,0","-12.2",",0,30,","381",",,0,30,","351",",,0,29,","11.7",",,0,29,","27.8",",0,18,","505.3","0","423.8",",0","80.4",",,,0","68",",,,W","47",",,,W","88",",,,W","794",",,,0","4.66",",0","10.72",",,,0","-1.40",",,,0","","","","","320",",X","310",",X","","","","","19.7",",X","24.1",",X","",""
"USW00024028","2009-11","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-3.80",",,,W","1018.5",",,,W","880.1",",,,W","0.63",",,,W","3.0",",W","303.6","0","0.0",",0","2",",0","1",",0","0",",0","2",",0","2",",0","0",",0","25",",0","0",",0","3",",0","0",",0","7","","3","","20091114",",,0","20091115","+,,0","20091113",",,0","","","20091113",",,0","20091106",",,0","-10.0",",0,14,","25",",,0,15,+","61",",,0,13,","5.8",",,0,13,","24.4",",0,06,","915.5","0","410.2",",0","7.6",",,,0","62",",,,W","33",",,,W","84",",,,W","91",",,,0","4.66",",0","13.12",",,,0","-3.80",",,,0","","","","","320",",X","270",",X","","","","","14.3",",X","18.3",",X","",""
"USW00024028","2009-12","41.87466","-103.60112","1206.0","SCOTTSBLUFF W B HEILIG FIELD AIRPORT, NE US","-12.18","1,,,W","1019.9","1,,,W","878.0","1,,,W","-9.10","1,,,W","4.1",",W","303.6","0","0.0",",0","9",",0","3",",0","0",",0","23",",0","5",",0","9",",0","31",",0","16",",0","0",",0","0",",0","12","","1","","20091210","+,,0","20091210","+,,0","20091206",",,0","","","20091206",",,0","20091221",",,0","-29.4",",0,10,+","229",",,0,10,+","185",",,0,06,","5.1",",,0,06,","9.4",",0,21,","1720.3","0","804.8",",0","18.4",",,,0","71",",,,W","55",",,,W","84",",,,W","429",",,,0","-7.63",",0","-1.17",",,,0","-14.09",",,,0","","","","","310",",X","310","1,X","","","","","19.2",",X","23.2","1,X","",""
