"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00228374","2006-01","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","0.0","0","0.0","1,0","8",",0","7",",0","3",",0","0",",0","0",",0","0","1,0","13","1,0","0",",0","7",",0","0",",0","","","20060115","+,1,0","20060131","+,,0","20060131","+,,0","","","20060123","+,,0","20060103",",,0","-4.4","1,0,15,+","0",",,0,31,+","0",",,0,31,+","39.4",",,0,23,+","25.6",",0,03,","","","949.5","0","","","","","","","260.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","170.6",",,,0","0",",,,0","9.71","1,0","16.71",",,,0","2.71","1,,,0","",""
"USC00228374","2006-02","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","0.0","0","0.0",",0","14",",0","13",",0","3",",0","0",",0","0",",0","0",",0","16",",0","0",",0","2",",0","0",",0","","","20060219",",,0","20060228","+,,0","20060228","+,,0","","","20060223",",,0","20060216",",,0","-7.8",",0,19,","0",",,0,28,+","0",",,0,28,+","82.6",",,0,23,","22.8",",0,16,","","","1294.8","0","  11.1",",,,0,3,1","  10.0","1,,,0,3,2","  10.0","2,,,0,3,3","345.3",",0","  13.3",",,,0,3,1","  12.2",",,,0,3,2","  13.3","2,,,0,3,3","   3.3",",,,0,3,1","   4.4","1,,,0,3,2","   4.4","2,,,0,3,3","   6.1",",,,0,3,1","   6.1",",,,0,3,2","   5.6","2,,,0,3,3","   6.2",",,,0,3,1","   7.7","1,,,0,3,2","   7.8","2,,,0,3,3","","","  10.4",",,,0,3,1","   9.7",",,,0,3,2","   9.1","2,,,0,3,3","","","265.4",",,,0","0",",,,0","6.00",",0","12.14",",,,0","-0.14",",,,0","",""
"USC00228374","2006-03","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","11.7","0","11.7","1,0","8",",0","5",",0","2",",0","0",",0","0",",0","0","1,0","3","1,0","0",",0","14",",0","0",",0","","","20060326",",1,0","20060331","+,,0","20060331","+,,0","","","20060321",",,0","20060312",",,0","-0.6","1,0,26,","0",",,0,31,+","0",",,0,31,+","40.6",",,0,21,","29.4",",0,12,","113.5","5,,,0","1473.7","0","  18.3",",,,0,3,1","  18.3",",,,0,3,2","  16.7","2,,,0,3,3","178.9",",0","  21.1",",,,0,3,1","  19.4",",,,0,3,2","  17.2","2,,,0,3,3","   5.6",",,,0,3,1","   8.3",",,,0,3,2","  -1.1","2,,,0,3,3","  10.6",",,,0,3,1","  10.0",",,,0,3,2","  10.0","2,,,0,3,3","  11.0",",,,0,3,1","  11.8",",,,0,3,2","  12.0","2,,,0,3,3","","","  15.9",",,,0,3,1","  14.5",",,,0,3,2","  13.5","2,,,0,3,3","","","98.1",",,,0","0",",,,0","12.88","1,0","19.70",",,,0","6.07","1,,,0","1393",",,,0"
"USC00228374","2006-04","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","91.4","0","79.7","1,0","4",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","2",",0","","","20060410",",1,0","20060430","+,,0","20060430","+,,0","","","20060408",",,0","20060420","+,,0","3.9","1,0,10,","0",",,0,30,+","0",",,0,30,+","35.6",",,0,08,","32.8",",0,20,+","","","1506.2","0","  22.8",",,,0,3,1","  23.3",",,,0,3,2","  22.8","2,,,0,3,3","32.5",",0","  28.9",",,,0,3,1","  26.7",",,,0,3,2","  30.0","2,,,0,3,3","   9.4",",,,0,3,1","  10.0",",,,0,3,2","  14.4","2,,,0,3,3","  20.0",",,,0,3,1","  18.3",",,,0,3,2","  15.6","2,,,0,3,3","  18.2",",,,0,3,1","  18.7",",,,0,3,2","  19.1","2,,,0,3,3","","","  23.9",",,,0,3,1","  22.2",",,,0,3,2","  20.3","2,,,0,3,3","","","76.8",",,,0","0",",,,0","19.98","1,0","26.89",",,,0","13.08","1,,,0","1934",",,,0"
"USC00228374","2006-05","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","191.6","0","100.2",",0","10",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","20060517",",,0","20060531","+,,0","20060531","+,,0","","","20060510",",,0","20060531",",,0","9.4",",0,17,","0",",,0,31,+","0",",,0,31,+","34.5",",,0,10,","33.9",",0,31,","159.3","4,,,0","1517.9","0","  26.7",",,,0,3,1","  27.8",",,,0,3,2","  27.8","3,,,0,3,3","11.7",",0","  35.0",",,,0,3,1","  32.2",",,,0,3,2","  28.9","3,,,0,3,3","  16.1",",,,0,3,1","  16.7",",,,0,3,2","  17.8","3,,,0,3,3","  20.0",",,,0,3,1","  19.4",",,,0,3,2","  18.3","3,,,0,3,3","  20.9",",,,0,3,1","  21.2",",,,0,3,2","  21.3","3,,,0,3,3","17.53","3,,,0","  26.2",",,,0,3,1","  24.3",",,,0,3,2","  22.4","3,,,0,3,3","25.47","3,,,0","60.2",",,,0","0",",,,0","21.19",",0","27.51",",,,0","14.87",",,,0","1874",",,,0"
"USC00228374","2006-06","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","  30.0",",,,0,3,1","  31.7",",,,0,3,2","  31.1","1,,,0,3,3","","","  38.3",",,,0,3,1","  36.1",",,,0,3,2","  32.2","1,,,0,3,3","  24.4",",,,0,3,1","  26.7",",,,0,3,2","  26.7","1,,,0,3,3","  31.7",",,,0,3,1","  29.4",",,,0,3,2","  27.8","1,,,0,3,3","  27.6",",,,0,3,1","  29.0",",,,0,3,2","  29.0","1,,,0,3,3","","","  35.2",",,,0,3,1","  32.4",",,,0,3,2","  30.1","1,,,0,3,3","","","","","","","","","","","","","",""
"USC00228374","2006-07","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","","","291.2",",0","6",",0","4",",0","1",",0","0","1,0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","","","20060707",",,0","20060731","+,1,0","20060731","+,,0","","","20060716",",,0","20060719",",,0","15.0",",0,07,","0","1,,0,31,+","0",",,0,31,+","34.3",",,0,16,","39.4",",0,19,","185.5","4,,,0","0.0","0","  35.6",",,,0,3,1","  33.9",",,,0,3,2","  33.9","1,,,0,3,3","0.0",",0","  40.6",",,,0,3,1","  37.8",",,,0,3,2","  35.0",",,,0,3,3","  26.7",",,,0,3,1","  27.8",",,,0,3,2","  27.8","1,,,0,3,3","  30.6",",,,0,3,1","  29.4",",,,0,3,2","  28.3",",,,0,3,3","  29.7",",,,0,3,1","  30.6",",,,0,3,2","  30.6","1,,,0,3,3","21.76",",,,0","  35.7",",,,0,3,1","  33.1",",,,0,3,2","  31.4",",,,0,3,3","35.92",",,,0","57.2",",,,0","0",",,,0","27.73",",0","35.15",",,,0","20.30",",,,0","1272","1,,,0"
"USC00228374","2006-08","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","","","302.8",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","20060831",",,0","20060831","+,,0","20060831","+,,0","","","20060829",",,0","20060810",",,0","15.0",",0,31,","0",",,0,31,+","0",",,0,31,+","44.5",",,0,29,","38.9",",0,10,","197.2","2,,,0","0.0","0","  31.7","1,,,0,3,1","  32.2",",,,0,3,2","  31.7",",,,0,3,3","0.0",",0","  37.2","1,,,0,3,1","  33.3",",,,0,3,2","  33.3","1,,,0,3,3","  25.6","1,,,0,3,1","  26.7",",,,0,3,2","  27.2",",,,0,3,3","  30.6","1,,,0,3,1","  29.4",",,,0,3,2","  28.9","1,,,0,3,3","  29.4","1,,,0,3,1","  30.0",",,,0,3,2","  29.8",",,,0,3,3","22.70",",,,0","  33.7","1,,,0,3,1","  31.6",",,,0,3,2","  30.5","1,,,0,3,3","36.25",",,,0","98.3",",,,0","0",",,,0","28.10",",0","35.68",",,,0","20.52",",,,0","1064",",,,0"
"USC00228374","2006-09","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","","","96.4",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","","","20060929",",,0","20060930","+,,0","20060930","+,,0","","","20060913",",,0","20060924","+,,0","4.4",",0,29,","0",",,0,30,+","0",",,0,30,+","43.2",",,0,13,","33.9",",0,24,+","136.0",",,,0","14.8","0","  26.1",",,,0,3,1","  26.7",",,,0,3,2","  27.2","2,,,0,3,3","14.8",",0","  31.7",",,,0,3,1","  30.6",",,,0,3,2","  28.3","3,,,0,3,3","  18.3",",,,0,3,1","  20.6",",,,0,3,2","  21.1","2,,,0,3,3","  24.4",",,,0,3,1","  22.8",",,,0,3,2","  22.8","3,,,0,3,3","  22.5",",,,0,3,1","  23.9",",,,0,3,2","  24.5","2,,,0,3,3","16.53",",,,0","  27.7",",,,0,3,1","  26.1",",,,0,3,2","  25.5","3,,,0,3,3","31.10",",,,0","99.3",",,,0","0",",,,0","21.06",",0","29.39",",,,0","12.72",",,,0","1238",",,,0"
"USC00228374","2006-10","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","","","27.8","1,0","7",",0","6",",0","3",",0","0",",0","0",",0","0","1,0","4","1,0","0",",0","21",",0","4",",0","","","20061023","+,1,0","20061031","+,,0","20061031","+,,0","","","20061017",",,0","20061004",",,0","-1.1","1,0,23,+","0",",,0,31,+","0",",,0,31,+","152.4",",,0,17,","33.3",",0,04,","","","140.6","0","  23.9",",,,2,3,1","  25.6",",,,1,3,2","  25.6",",,,5,3,3","125.8",",0","  30.6",",,,2,3,1","  27.8",",,,1,3,2","  25.6",",,,5,3,3","  12.2",",,,2,3,1","  13.9",",,,1,3,2","  15.6",",,,5,3,3","  15.0",",,,2,3,1","  14.4",",,,1,3,2","  15.6",",,,5,3,3","  17.9",",,,2,3,1","  19.3",",,,1,3,2","  20.3",",,,5,3,3","10.30","1,,,0","  23.3",",,,2,3,1","  21.4",",,,1,3,2","  21.1",",,,5,3,3","23.96","1,,,0","265.8",",,,0","0",",,,0","15.05","1,0","23.98",",,,0","6.11","1,,,0","1541","1,,,0"
"USC00228374","2006-11","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","","","0.3","2,0","6",",0","3",",0","1",",0","0",",0","0",",0","0","2,0","17","2,0","0",",0","12",",0","0",",0","","","20061117",",2,0","20061130","+,,0","20061130","+,,0","","","20061107",",,0","20061110",",,0","-6.1","2,0,17,","0",",,0,30,+","0",",,0,30,+","27.2",",,0,07,","27.2",",0,10,","69.6","5,,,0","400.3","0","  15.0",",,,0,3,1","  16.1","1,,,0,3,2","  16.7","4,,,0,3,3","259.7",",0","  19.4",",,,0,3,1","  18.3","1,,,0,3,2","  16.7","3,,,0,3,3","   5.6",",,,0,3,1","   8.3","1,,,0,3,2","   8.9","4,,,0,3,3","  10.6",",,,0,3,1","   9.4","1,,,0,3,2","   8.9","3,,,0,3,3","  10.1",",,,0,3,1","  11.8","1,,,0,3,2","  11.9","4,,,0,3,3","5.63",",,,0","  14.6",",,,0,3,1","  13.3","1,,,0,3,2","  12.8","3,,,0,3,3","16.29",",,,0","55.9",",,,0","0",",,,0","9.22","2,0","18.39",",,,0","0.06","2,,,0","1389",",,,0"
"USC00228374","2006-12","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","","","0.0",",0","6",",0","5",",0","2",",0","0",",0","0",",0","0",",0","9",",0","0",",0","6",",0","0",",0","","","20061208",",,0","20061231","+,,0","20061231","+,,0","","","20061231",",,0","20061201",",,0","-9.4",",0,08,","0",",,0,31,+","0",",,0,31,+","50.8",",,0,31,","24.4",",0,01,","","","686.9","0","  13.3",",,,0,3,1","  14.4","1,,,0,3,2","  14.4","3,,,0,3,3","286.6",",0","  17.2",",,,0,3,1","  16.1","1,,,0,3,2","  15.0","3,,,0,3,3","   2.8",",,,0,3,1","   5.6","1,,,0,3,2","   5.0","3,,,0,3,3","   5.6",",,,0,3,1","   6.1","1,,,0,3,2","   5.0","3,,,0,3,3","   8.5",",,,0,3,1","   9.9","1,,,0,3,2","   9.5","3,,,0,3,3","","","  11.6",",,,0,3,1","  10.8","1,,,0,3,2","  10.5","3,,,0,3,3","","","119.7",",,,0","0",",,,0","9.09",",0","16.14",",,,0","2.04",",,,0","",""
"USC00228374","2007-01","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","1.3","0","1.3",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","16",",0","0",",0","3",",0","0",",0","","","20070129",",,0","20070131","+,,0","20070131","+,,0","","","20070105",",,0","20070114",",,0","-8.3",",0,29,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,05,","24.4",",0,14,","","","1038.5","0","  12.8","2,,,0,3,1","  13.9","4,,,0,3,2","  12.8","3,,,0,3,3","351.6",",0","  16.1","2,,,0,3,1","  13.9","4,,,0,3,2","  13.9","3,,,0,3,3","   4.4","2,,,0,3,1","   6.7","4,,,0,3,2","   6.7","3,,,0,3,3","   7.8","2,,,0,3,1","   8.3","4,,,0,3,2","   7.2","3,,,0,3,3","   8.6","2,,,0,3,1","   9.8","4,,,0,3,2","   9.5","3,,,0,3,3","","","  11.0","2,,,0,3,1","  10.6","4,,,0,3,2","  10.3","3,,,0,3,3","","","86.5",",,,0","0",",,,0","7.04",",0","12.83",",,,0","1.24",",,,0","",""
"USC00228374","2007-02","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","1.3","0","0.0",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","19",",0","0",",0","5",",0","0",",0","","","20070216",",,0","20070228","+,,0","20070228","+,,0","","","20070225",",,0","20070222",",,0","-7.2",",0,16,","0",",,0,28,+","0",",,0,28,+","34.3",",,0,25,","25.0",",0,22,","","","1378.1","0","  11.7",",,,0,3,1","  12.2",",,,0,3,2","  11.7","3,,,0,3,3","339.6",",0","  16.7",",,,0,3,1","  13.9",",,,0,3,2","  11.7","4,,,0,3,3","   3.9",",,,0,3,1","   6.1",",,,0,3,2","   5.6","3,,,0,3,3","   6.7",",,,0,3,1","   6.7",",,,0,3,2","   5.6","4,,,0,3,3","   6.8",",,,0,3,1","   8.8",",,,0,3,2","   7.9","3,,,0,3,3","","","  10.6",",,,0,3,1","   9.9",",,,0,3,2","   8.5","4,,,0,3,3","","","78.2",",,,0","0",",,,0","6.21",",0","12.83",",,,0","-0.41",",,,0","",""
"USC00228374","2007-03","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","26.0","0","24.7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","25",",0","0",",0","","","20070305",",,0","20070331","+,,0","20070331","+,,0","","","20070302",",,0","20070330",",,0","-3.9",",0,05,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,02,","30.0",",0,30,","115.0","3,,,0","1481.1","0","  21.7",",,,0,3,1","  22.8",",,,0,3,2","","","103.0",",0","  27.2",",,,0,3,1","  25.0",",,,0,3,2","","","   5.6",",,,0,3,1","   8.9",",,,0,3,2","","","  11.7",",,,0,3,1","  10.6",",,,0,3,2","","","  14.0",",,,0,3,1","  15.8",",,,0,3,2","","","","","  19.5",",,,0,3,1","  17.6",",,,0,3,2","","","","","14.7",",,,0","0",",,,0","15.81",",0","24.11",",,,0","7.51",",,,0","1199",",,,0"
"USC00228374","2007-04","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","52.1","0","26.1",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","21",",0","0",",0","","","20070407",",,0","20070430","+,,0","20070430","+,,0","","","20070426","+,,0","20070404",",,0","-2.2",",0,07,","0",",,0,30,+","0",",,0,30,+","10.2",",,0,26,+","30.0",",0,04,","142.9","1,,,0","1588.2","0","  21.7",",,,0,3,1","  22.8",",,,0,3,2","  21.7","3,,,0,3,3","107.1",",0","  28.3",",,,0,3,1","  26.1",",,,0,3,2","  22.2","4,,,0,3,3","  10.0",",,,0,3,1","  13.9",",,,0,3,2","  12.8","3,,,0,3,3","  15.0",",,,0,3,1","  15.6",",,,0,3,2","  15.0","4,,,0,3,3","  16.2",",,,0,3,1","  18.4",",,,0,3,2","  17.8","3,,,0,3,3","10.66","1,,,0","  22.3",",,,0,3,1","  20.8",",,,0,3,2","  18.7","4,,,0,3,3","25.60",",,,0","53.5",",,,0","0",",,,0","15.63",",0","22.69",",,,0","8.58",",,,0","1948",",,,0"
"USC00228374","2007-05","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","174.5","0","122.4","1,0","7",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","5",",0","","","20070519",",1,0","20070531","+,,0","20070531","+,,0","","","20070531",",,0","20070507",",,0","6.7","1,0,19,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,31,","33.3",",0,07,","183.3","1,,,0","1594.1","0","  25.6",",,,0,3,1","  27.2","5,,,0,3,3","","","5.9",",0","  33.9",",,,0,3,1","  28.3","4,,,0,3,3","","","  19.4",",,,0,3,1","  21.7","5,,,0,3,3","","","  25.0",",,,0,3,1","  23.9","4,,,0,3,3","","","  23.1",",,,0,3,1","  24.8","5,,,0,3,3","","","16.85",",,,0","  30.6",",,,0,3,1","  26.0","4,,,0,3,3","","","31.20",",,,0","17.2",",,,0","0",",,,0","22.25","1,0","29.76",",,,0","14.74","1,,,0","1457",",,,0"
"USC00228374","2007-06","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","416.5","0","242.0",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","25",",0","","","20070621","+,,0","20070630","+,,0","20070630","+,,0","","","20070616",",,0","20070612",",,0","15.6",",0,21,+","0",",,0,30,+","0",",,0,30,+","29.5",",,0,16,","36.1",",0,12,","186.2","2,,,0","1594.1","0","  28.9",",,,0,3,1","  31.7",",,,0,3,2","  29.4","3,,,0,3,3","0.0",",0","  36.7",",,,0,3,1","  34.4",",,,0,3,2","  31.1","3,,,0,3,3","  22.8",",,,0,3,1","  23.3",",,,0,3,2","  24.4","3,,,0,3,3","  27.2",",,,0,3,1","  27.8",",,,0,3,2","  25.6","3,,,0,3,3","  26.5",",,,0,3,1","  26.9",",,,0,3,2","  27.2","3,,,0,3,3","20.00",",,,0","  33.6",",,,0,3,1","  31.6",",,,0,3,2","  28.5","3,,,0,3,3","33.62",",,,0","71.6",",,,0","0",",,,0","26.40",",0","33.48",",,,0","19.32",",,,0","1345",",,,0"
"USC00228374","2007-07","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","666.0","0","249.5",",0","12",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","20070722",",,0","20070731","+,,0","20070731","+,,0","","","20070707",",,0","20070730","+,,0","17.2",",0,22,","0",",,0,31,+","0",",,0,31,+","45.7",",,0,07,","35.0",",0,30,+","165.2",",,,0","0.0","0","  30.6",",,,0,3,1","  30.0","1,,,0,3,2","  31.1",",,,0,3,3","0.0",",0","  36.7",",,,0,3,1","  35.0","1,,,0,3,2","  32.2",",,,0,3,3","  23.9",",,,0,3,1","  24.4","1,,,0,3,2","  25.6",",,,0,3,3","  25.0",",,,0,3,1","  27.8","1,,,0,3,2","  26.1",",,,0,3,3","  26.4",",,,0,3,1","  26.4","1,,,0,3,2","  27.0",",,,0,3,3","21.31",",,,0","  31.5",",,,0,3,1","  30.1","1,,,0,3,2","  28.1",",,,0,3,3","33.80",",,,0","140.1",",,,0","0",",,,0","26.38",",0","31.85",",,,0","20.91",",,,0","1169",",,,0"
"USC00228374","2007-08","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","1016.8","0","350.8",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","30",",0","","","20070813",",,0","20070831","+,,0","20070831","+,,0","","","20070802",",,0","20070816",",,0","20.0",",0,13,","0",",,0,31,+","0",",,0,31,+","9.7",",,0,02,","40.6",",0,16,","194.0","2,,,0","0.0","0","  32.8",",,,0,3,1","  33.3",",,,0,3,2","  33.9","2,,,0,3,3","0.0",",0","  40.0",",,,0,3,1","  37.2",",,,0,3,2","  34.4","2,,,0,3,3","  27.2",",,,0,3,1","  27.2",",,,0,3,2","  28.9","2,,,0,3,3","  31.7",",,,0,3,1","  30.6",",,,0,3,2","  29.4","2,,,0,3,3","  30.0",",,,0,3,1","  30.5",",,,0,3,2","  31.4","2,,,0,3,3","22.59",",,,0","  36.9",",,,0,3,1","  34.2",",,,0,3,2","  32.4","2,,,0,3,3","36.90",",,,0","47.5",",,,0","0",",,,0","29.65",",0","36.75",",,,0","22.55",",,,0","808",",,,0"
"USC00228374","2007-09","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","1210.1","0","193.3",",0","6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","11",",0","","","20070916",",,0","20070930","+,,0","20070930","+,,0","","","20070914",",,0","20070911","+,,0","11.1",",0,16,","0",",,0,30,+","0",",,0,30,+","71.1",",,0,14,","35.0",",0,11,+","142.9",",,,0","0.0","0","  31.1",",,,0,3,1","  30.0",",,,0,3,2","  30.0","1,,,0,3,3","0.0",",0","  35.0",",,,0,3,1","  32.8",",,,0,3,2","  30.6","1,,,0,3,3","  20.0",",,,0,3,1","  21.1",",,,0,3,2","  23.9","1,,,0,3,3","  26.1",",,,0,3,1","  25.0",",,,0,3,2","  23.9","1,,,0,3,3","  25.3",",,,0,3,1","  25.7",",,,0,3,2","  26.7","1,,,0,3,3","19.44",",,,0","  30.6",",,,0,3,1","  29.0",",,,0,3,2","  27.5","1,,,0,3,3","31.14",",,,0","116.5",",,,0","0",",,,0","24.78",",0","31.35",",,,0","18.20",",,,0","1106",",,,0"
"USC00228374","2007-10","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","1278.9","0","68.8",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","2",",0","","","20071030",",,0","20071031","+,,0","20071031","+,,0","","","20071023",",,0","20071009",",,0","2.8",",0,30,","0",",,0,31,+","0",",,0,31,+","40.1",",,0,23,","32.8",",0,09,","106.9","3,,,0","65.6","0","  25.0",",,,0,3,1","  25.0","2,,,0,3,2","  25.6",",,,0,3,3","65.6",",0","  30.0",",,,0,3,1","  29.4","2,,,0,3,2","  27.2",",,,0,3,3","  13.9",",,,0,3,1","  14.4","2,,,0,3,2","  16.1",",,,0,3,3","  15.6",",,,0,3,1","  16.1","2,,,0,3,2","  16.1",",,,0,3,3","  19.6",",,,0,3,1","  20.3","2,,,0,3,2","  21.5",",,,0,3,3","12.88",",,,0","  24.0",",,,0,3,1","  23.1","2,,,0,3,2","  22.1",",,,0,3,3","25.20",",,,0","137.9",",,,0","0",",,,0","18.44",",0","25.48",",,,0","11.40",",,,0","1224",",,,0"
"USC00228374","2007-11","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","1279.2","0","0.3","1,0","6",",0","4",",0","1",",0","0",",0","0",",0","0","1,0","11","1,0","0",",0","14",",0","0",",0","","","20071128","+,1,0","20071130","+,,0","20071130","+,,0","","","20071126",",,0","20071106",",,0","-2.8","1,0,28,+","0",",,0,30,+","0",",,0,30,+","25.4",",,0,26,","26.1",",0,06,","72.4",",,,0","268.1","0","  16.1","1,,,0,3,1","  16.1",",,,0,3,2","  17.2","4,,,0,3,3","202.5",",0","  20.6","1,,,0,3,1","  18.9",",,,0,3,2","  17.2","3,,,0,3,3","   8.9","1,,,0,3,1","   9.4",",,,0,3,2","  11.7","4,,,0,3,3","  10.0","1,,,0,3,1","  10.0",",,,0,3,2","  11.7","3,,,0,3,3","  12.3","1,,,0,3,1","  13.1",",,,0,3,2","  13.9","4,,,0,3,3","5.71",",,,0","  15.9","1,,,0,3,1","  15.3",",,,0,3,2","  14.5","3,,,0,3,3","16.89",",,,0","48.5",",,,0","0",",,,0","11.31","1,0","19.07",",,,0","3.54","1,,,0","1487",",,,0"
"USC00228374","2007-12","33.4691","-88.7822","56.4","STATE UNIVERSITY, MS US","1286.5","0","7.3","1,0","9",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","13","1,0","0",",0","7",",0","0",",0","","","20071217",",1,0","20071231","+,,0","20071231","+,,0","","","20071221",",,0","20071211",",,0","-5.6","1,0,17,","0",",,0,31,+","0",",,0,31,+","18.3",",,0,21,","27.2",",0,11,","","","536.0","0","  16.7","1,,,0,3,1","  16.1",",,,0,3,2","","","267.9",",0","  19.4","1,,,0,3,1","  17.8",",,,0,3,2","","","   6.1","1,,,0,3,1","   6.7",",,,0,3,2","","","   7.8","1,,,0,3,1","   8.3",",,,0,3,2","","","   9.9","1,,,0,3,1","  10.5",",,,0,3,2","","","","","  12.9","1,,,0,3,1","  12.4",",,,0,3,2","","","","","49.8",",,,0","0",",,,0","9.71","1,0","16.66",",,,0","2.76","1,,,0","",""
